,img_url,caption,n_likes_1000,n_comments,age
133,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/50835102_279656452728223_6698915272247704347_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=SFWSzbkUDicAX-qaSj4&edm=APU89FABAAAA&ccb=7-4&oh=abcce52571f6462233037625fd801617&oe=615CC191&_nc_sid=86f79a,"“I don’t wanna be just some other boxer with a good story. I want to be known as a great boxer.” - @somaliboxer
⠀
A lot can be said about British boxing champion Ramla Ali’s past, but it doesn’t define her. In an old local’s gym in East London, she shared what challenged her yesterday, what inspires her today,
and what she’s fighting for tomorrow.
⠀
See Ramla’s full story on @nike IGTV #justdoit",380k,1003,2 years ago
134,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/46671219_1056790757814775_1702235402708780198_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=OPyCwEPqieIAX8iiIPG&edm=APU89FABAAAA&ccb=7-4&oh=40c538696e8f3a785f26564e2148c538&oe=615CDE61&_nc_sid=86f79a,"&quot;It’s my walk to the ring alone and it’s my fight to fight alone.”
⠀
14 years ago, Ghanian-born @boxingbuatsi came to the UK with a crazy dream. This Saturday, it’s on him to keep fighting for it. #justdoit",411k,3770,2 years ago
135,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/44888728_366789117230379_3116001894511898148_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=QCoYDaP9_OwAX8w00kS&edm=APU89FABAAAA&ccb=7-4&oh=4bd43714cbf544bcc50a4b1fc8264587&oe=615D8197&_nc_sid=86f79a,“I want my legacy to be universal.” @michaelbjordan’s dreams are bigger than the big screen. #justdoit #creed2,589k,2660,2 years ago
136,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/44843555_446025549254842_8618238881556943286_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=651HYXkRik8AX-BDfOw&edm=APU89FABAAAA&ccb=7-4&oh=5554103521f40fd37f047d5ac63a4744&oe=615D823E&_nc_sid=86f79a,Don’t just dream of a place on the podium. Dream of a place in history. #justdoit,549k,3026,2 years ago
137,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/43817586_2226696797577407_50118261305972085_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=pZ0nq1I8sEwAX8RZOjI&edm=APU89FABAAAA&ccb=7-4&oh=1cf8687dffa1328464da950bb815614e&oe=615DE7D0&_nc_sid=86f79a,Dont chase records. Chase history. #justdoit,530k,1798,2 years ago
138,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/43778360_920670161463190_6082025112016902967_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=qfPAa0mna2QAX89Hb4W&edm=APU89FABAAAA&ccb=7-4&oh=b83cc6807a5ab6543de68f20773e0587&oe=615DE6EE&_nc_sid=86f79a,"&quot;People once told me that I couldn’t be a wrestler because I’m a woman.”
World Championship finalist @yasemin.adar keeps doing what she was told she couldn’t.  #justdoit",368k,1488,2 years ago
139,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/41451417_161070268150727_6961089035742713002_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=SaPBu0JyZrsAX_rtg8L&edm=APU89FABAAAA&ccb=7-4&oh=33db95ce048d74123459be52d5edae9f&oe=615D144D&_nc_sid=86f79a,Never stop chasing your crazy dreams. #justdoit,640k,4242,3 years ago
140,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/40552946_286659122159690_6481985023748418292_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=LjStY40M7DkAX_Ud75k&edm=APU89FABAAAA&ccb=7-4&oh=174d4372493bdd10de0b9edf7a01bde3&oe=615CB303&_nc_sid=86f79a,“My father used to tell me that the real dreamer is the one who dreams about the impossible.” #justdoit,892k,3639,3 years ago
141,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/40589238_1092599777575907_7863572233914321439_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=nDVGd7to-zkAX-dH0dk&edm=APU89FABAAAA&ccb=7-4&oh=0fc718d0cf9eeccf05c07b55f1bf0c7e&oe=615D2D93&_nc_sid=86f79a,"Yesterday, 2:01:39 seemed crazy. Today, it’s the marathon world record. #justdoit",653k,3198,3 years ago
142,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/40696879_2192005144345822_1904251907714708704_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=zXLkp1U1k7gAX_3er4Z&edm=APU89FABAAAA&ccb=7-4&oh=85f21b2b6648eee8db55e7fbd2023548&oe=615CE0C3&_nc_sid=86f79a,“My crazy dream is to lose 500 pounds.” See @thatbigguy700’s story on our IGTV. #justdoit,912k,6747,3 years ago
143,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/40098135_2284677374893002_8949604031275493640_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=3M2pzjQxzm0AX9kDKqf&edm=APU89FABAAAA&ccb=7-4&oh=94e356682398a57b4796876d0dcb4099&oe=615D8C69&_nc_sid=86f79a,"“Who would ever think a kid like me would go pro? Me.” @shaquem_griffin
⠀
If you have only one hand, don’t just watch football, play it. In the starting lineup. #justdoit",655k,4461,3 years ago
144,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/39276564_240123223368138_2350612494176747520_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=hkxzPaDOdTMAX_LRFQH&edm=APU89FABAAAA&ccb=7-4&oh=756fd43380dd9f9cfd6b6f6058ad8eb4&oe=615D99EB&_nc_sid=86f79a,"You can take the superhero out of her costume, but you can never take away her superpowers. #justdoit",872k,6454,3 years ago
145,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/36521901_298603974214347_8890628005466996736_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=OzOXZxUBJzYAX8_Iin6&edm=APU89FABAAAA&ccb=7-4&oh=fae62b877f16bf9d0b742fb7645f1b78&oe=615C6BA8&_nc_sid=86f79a,A Star is born. @k.mbappe #JustDoIt,1m,6581,3 years ago
146,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/36826830_169445963928499_1303654142069178368_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Vi5Kg1pQny0AX9hARcv&edm=APU89FABAAAA&ccb=7-4&oh=e9fb83cd865f07080ea8846469d792ae&oe=615CC89C&_nc_sid=86f79a,"No love lost.
The greatest athlete ever is the mother of all inspiration. @serenawilliams #justdoit",416k,2429,3 years ago
147,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/36528486_290116078224249_4091600345426296832_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BNqpJYJLfUgAX88Fk2D&edm=APU89FABAAAA&ccb=7-4&oh=63c3283657d1c073551b0ce46428347b&oe=615E017F&_nc_sid=86f79a,Unstoppable belief. #JustDoIt,1m,6210,3 years ago
148,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/36610091_243263142938828_96005889298792448_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=f1eSlGBScT8AX9DiT48&edm=APU89FABAAAA&ccb=7-4&oh=9e578df33ca7310e0022981a961660af&oe=615DF1B8&_nc_sid=86f79a,20 years in the making. Believe. #JustDoIt,680k,1836,3 years ago
149,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/35999546_2149063592036316_929099609077186560_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=qXObKqWp9m0AX-QnIY4&edm=APU89FABAAAA&ccb=7-4&oh=41305b0ea31f6d6719ce65e8cb01000c&oe=615CBB4C&_nc_sid=86f79a,Always believe in your game @neymarjr 🤙🇧🇷 #JustDoIt,1m,8924,3 years ago
150,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/35617162_212783176011702_1951701300433387520_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=aK1KSUFDOJoAX8rCedg&edm=APU89FABAAAA&ccb=7-4&oh=2c69afeb3fd28cf110b56e37b9a70a00&oe=615D1244&_nc_sid=86f79a,"@k.mbappe believes there’s a number on your back, and it’s not your age. #JustDoIt",875k,2835,3 years ago
151,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/34459151_196789940966306_4906386921724313600_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=J1-5qg2xn-gAX9lFTnD&edm=APU89FABAAAA&ccb=7-4&oh=74b4a05a1f83c121bc1f4e7631560ecb&oe=615C9634&_nc_sid=86f79a,"Again. And again. And again. And again. And again. And again. And again. And again. And again. And again.
⠀
A historic 11 majors on clay, and counting. @rafaelnadal #nike #justdoit",597k,5035,3 years ago
152,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/34983721_2068950940091344_6590018478327988224_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=25d2YGGopO0AX_3LYVx&edm=APU89FABAAAA&ccb=7-4&oh=0c56115732bb647dc68fabd701a39048&oe=615CFAF8&_nc_sid=86f79a,"Self belief makes believers. ⠀
@simonahalep fearlessly captures her first major title on the clay in Paris. #nike #justdoit",362k,2271,3 years ago
153,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/30948622_801955353329021_5145414444590825472_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Ns3m5BR0MoMAX9UcNNQ&edm=APU89FABAAAA&ccb=7-4&oh=25ee1ff168f1b948afa44118253524da&oe=615D52F3&_nc_sid=86f79a,"They wanted to measure London in minutes, miles and medals. All you wanted was to run a beautiful race.
⠀ ⠀
Congrats, @kipchogeeliud. You did. #justdoit",459k,1724,3 years ago
154,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/30076373_562865954097373_3369828003252011008_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mCNlgD0GNlkAX-7clTr&edm=APU89FABAAAA&ccb=7-4&oh=b57788a2bb4d856223bb19d7505f76a5&oe=615DBF3D&_nc_sid=86f79a,"Confidence from start to finish.⠀ ⠀ 
@preedgolf wins first major championship at The Masters. #justdoit",247k,1203,3 years ago
155,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/27880754_221823491722729_3844500736469630976_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=gan0fZhiokgAX8E56-C&edm=APU89FABAAAA&ccb=7-4&oh=c5296a2c716dd05cafad905ae0153758&oe=615CA46F&_nc_sid=86f79a,More than an athlete. #MakersOfTheGame #EQUALITY #MVP,539k,2122,3 years ago
156,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/27892355_156490765052581_3416798010414202880_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5RjLDKeTDb4AX-u9MIJ&edm=APU89FABAAAA&ccb=7-4&oh=51e3e8592ce5f0d2216f6ed05e89875c&oe=615D4263&_nc_sid=86f79a,@kendricklamar Maker. Since day one. #NBAAllStar #MakersOfTheGame,327k,899,3 years ago
157,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/26872519_578292805852510_4235514383003811840_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=puNVJj1U-2YAX-sB49-&edm=APU89FABAAAA&ccb=7-4&oh=a5884d578fefe911f12029cf27a24dbd&oe=615D1C7F&_nc_sid=86f79a,"Outplay yourself.
@rogerfederer, Melbournes defending champion and holder of 19 major titles, just beat his own record, by winning 20. #justdoit",490k,1979,3 years ago
158,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/26072249_1744547528945609_8788982592180322304_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=kCwX7s3l3XkAX-62xEE&edm=APU89FABAAAA&ccb=7-4&oh=1374c4f3c315656b36e71a6f46832cc9&oe=615D4C5E&_nc_sid=86f79a,The inspiration for a running innovation that feels like this (without actually looking like this). Coming Feb. 22.,499k,2813,3 years ago
159,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/26181434_525536554492575_219301309306634240_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=Z_ucwRI4PqgAX8qHzO0&edm=APU89FABAAAA&ccb=7-4&oh=3ee3ba79d313ff94a50e690c66ecc963&oe=615C8B0B&_nc_sid=86f79a,"@kendricklamar has always been about more than music.
⠀⠀ ⠀
Tonight, Kendrick debuts the Cortez Kenny I, a tribute to his album DAMN. #nike #cortez #cortezkenny #TDE #nationalchampionship",385k,1373,3 years ago
160,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/23347406_2021477944800774_6091708001754808320_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ldPNTvGBOkAAX-9p5Qy&edm=APU89FABAAAA&ccb=7-4&oh=03ddc80c222ed7394e7ce041ddd47601&oe=615C7348&_nc_sid=86f79a,Only you can cross your finish line. Congrats @kevinhart4real for Breaking 26.2 at #TCSNYCMarathon,327k,962,3 years ago
161,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/23280170_188568435039910_4062028439031382016_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=agMmmPelbdYAX_3Z-fb&edm=APU89FABAAAA&ccb=7-4&oh=3a4b2ce7995e42bda604cf35b3a5422f&oe=615D245E&_nc_sid=86f79a,"Shalane Flanagan.

After years of medals earned on the world stage, and a grueling 9-month injury recovery, her legacy is cemented on the streets of NYC, as the first American woman in 40 years to win the #TCSNYCMarathon. 
Geoffrey Kamworor.

Made his mark in the mud as a world cross country champion. Took to the track for titles won. Turned to the roads to face the world’s best in the marathon. And set a blistering pace on the concrete of NYC, to capture his first major marathon victory.

Congratulations @shalaneflanagan and @geoffreykamworor on your triumphant breakthrough victories in NYC.",226k,728,3 years ago
162,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/23098696_200212480521839_2128471743336022016_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=eOraFaIPgGwAX-saHym&edm=APU89FABAAAA&ccb=7-4&oh=3cc84dec15bc24c5b80125219520f0f9&oe=615D7B71&_nc_sid=86f79a,"Never bet against Houston.
Never let some Vegas oddsmaker tell you how it’ll end up,
or the evening news tell you it’ll never be the same.
Never take on a city that has U.S. in the middle of it.
Never forget this is Houston we’re talking about.
World champions.
If you think that’s where this story ends, you’ve never been to Houston.",382k,1877,3 years ago
163,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/22352279_1911429665786231_3349805359639298048_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LhfCItAXRWEAX8WrggW&edm=APU89FABAAAA&ccb=7-4&oh=88ba15b65e90b60eaa2d16158b53e101&oe=615DD73D&_nc_sid=86f79a,"Legacies built on the track, extended to the road.
Congrats Galen Rupp and Tirunesh Dibaba on your breakthrough victories in Chicago. #justdoit",307k,820,3 years ago
164,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/21826957_1961339077471401_6548638663159316480_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=LGsFVX74nbcAX_VfJea&edm=APU89FABAAAA&ccb=7-4&oh=c29ce8c9e02b579df3a2b06aec3a2db8&oe=615C8142&_nc_sid=86f79a,Welcome to the Association. #NIKExNBA,244k,597,4 years ago
165,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/21480269_174267376465399_2939146975074844672_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=WADAjt8EcQcAX_1sqLL&edm=APU89FABAAAA&ccb=7-4&oh=9aba2066f8b94ca849157e5384462158&oe=615D85B9&_nc_sid=86f79a,"Proof theres nothing to prove.
3 New York titles.
16 majors won.
Still number 1.
@rafaelnadal #JustDoIt",450k,1353,4 years ago
166,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/21107379_1290849241041964_7953824801313783808_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=XlVdAO9O4LgAX-fiA4W&edm=APU89FABAAAA&ccb=7-4&oh=9db5de820bacde392736ff3ce833764c&oe=615D6B02&_nc_sid=86f79a,Cortez. Since day one. #teamnike @kendricklamar,373k,1356,4 years ago
167,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/19933353_249232275565537_8245415985079648256_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=UClDka1K-8AAX_jBj7k&edm=APU89FABAAAA&ccb=7-4&oh=6f9ccc645a3e491e923b6f8254a0cc94&oe=615C243C&_nc_sid=86f79a,"The Bra That Changes Everything.
Introducing the Nike FE/NOM Flyknit Bra. The first-ever sports bra with Nike Flyknit technology. Its incredibly supportive and impossibly light. 
Hit the link in the bio to learn more.
#nike #nikewomen #niketraining #flyknit",239k,1564,4 years ago
168,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/18299402_128309274385168_1749644873230712832_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=9ukMD91PIXkAX9i_HP9&edm=APU89FABAAAA&ccb=7-4&oh=3fd6b2555cf4356a68c81e416fc5dedb&oe=615CFF7F&_nc_sid=86f79a,"Eliud Kipchoge - 2:00:25
The barrier just got that much closer.
#Breaking2 #JustDoIt",510k,2805,4 years ago
169,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/18299226_290746458043023_1345715396749033472_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=82Pzzo8r-tMAX_pi0KR&edm=APU89FABAAAA&ccb=7-4&oh=b4c5d7ef47c4bf2d01d1d95268752039&oe=615CF516&_nc_sid=86f79a,"We believe barriers are meant to be broken – even one as crazy as running a marathon under 2 hours. Can it be done? It’s a good day to find out. #Breaking2 #JustDoIt

Watch live at nike.com/justdoit.",458k,967,4 years ago
170,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/p640x640/16123569_972384529562038_1390565919155027968_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=17nXdgWWWDAAX_UOB5i&edm=APU89FABAAAA&ccb=7-4&oh=6f0cf5122bbc29607a95f047003fea5c&oe=615CDB2C&_nc_sid=86f79a,Everyone loves an underdog. @rogerfederer #justdoit,605k,3828,4 years ago
171,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/16228526_1842375956036055_7608119327425822720_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=SALpgpnpVuoAX8hBaqT&edm=APU89FABAAAA&ccb=7-4&oh=b5ed7deb10b079d0604e2978f932fc35&oe=615D7ACC&_nc_sid=86f79a,Everyone loves an underdog. #justdoit,490k,2418,4 years ago
172,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/15306789_1991095767784078_8142120638631378944_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=8ALAH4PtQ18AX8MQDVp&edm=APU89FABAAAA&ccb=7-4&oh=fe407ce66b7aa38b1426205ae03bf376&oe=615D4212&_nc_sid=86f79a,"If anyone can.
#justdoit",336k,1410,4 years ago
173,https://scontent-waw1-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/15275606_182254578906418_901532108084740096_n.jpg?_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=JsP_95AI-kwAX_chTDL&edm=APU89FABAAAA&ccb=7-4&oh=d0291843c9569586e2891140e9f66d32&oe=615C8966&_nc_sid=86f79a,"@nas is New York Made.
⠀
Visit Nike.com/nyc to learn more about the faces of #nymade and the latest updates on the worlds biggest stage.",434k,1630,4 years ago
