,product_name,product_review,Cosine_review_W2V,Sentiment
5001,King Sue - Double Dry-Hopped,delicious hazy goodness fluffy mouthfeel strong flavors of peach grapefruit and pineapple very little bitterness almost like a nice sauvignon blanc in the flavor yumy,0.7202088666361799,0.8955
2651,Society & Solitude #5,berries white grape tropical fruits pineapple passionfruit citrus grapefruit some caramelized malt floral earthy dankness medium plus bodied,0.7199920218211384,0.0
2133,West Ashley,pours pale hazy yellow white thick frothy head aroma has tons of apricots sour lemon tart hay taste is lots of apricots sour lemons tart raspberry hay little funk dry finish very drinkable,0.7198264599187192,0.0
491,Very Green,sweet tropical hoppy breadybiscuity slightly earthygrassy and orange citrus nose on this one taste follows with a juicy and soft tropical hoppy hint of earthy citrus finishjust great in the depth and mouthfeel department this is outstanding,0.7197475408010221,0.9022
3615,Lou Pepe - Gueuze,clear orange pour nose full of citrus including lemons and oranges mouthfeel is not overpowering with a decent citrus aftertaste overall very strong lambic beer,0.7195546706620569,0.7346
1294,Headroom,sweet tangerine citrus tropical hoppy breadybiscuity and dank nose on this one taste follows with a nice tropical hoppy and pineydank bitter bitesome grapefruit citrus bitterness shows up on the backend this is so soft and juicy on the palate outstanding,0.7193181155723735,0.6486
5778,Emerald Grouper,a  pours a lightly hazed gold with a one finger creamy white head nice amount of soapy lacing  s  aroma is orange grapefruit and caramel malts  t  the taste is orange mango guava grapefruit honey caramel malts and piney malts  m  medium body with medium carbonation creamy mouthfeel with a crisp dry finish  o  really solid traditional dipa,0.7191565096449921,0.5709
2345,Trappistes Rochefort 10,pours mahogany with a 2 inch tan head which lasts heavy lacing to the end hazy  aroma is chocolate herbal caramel toffee dry fruits cloves estery  taste is toffee caramel dark fruits wheat belgian yeast candy sugar  full bodied lively carbonation sweet finish  wow i just love these belgian trappist ales,0.7189059341433088,0.9313
1121,Atrial Rubicite,batch from june of 2017 pours a dark rich redpurple with some carbonation smell is sweet pungent raspberry and earthy taste is tart very refreshing unabashedly raspberry dances the line between a fruity juice and a sour beer smooth and easy to drink really enjoyed it,0.7183596003870146,0.92
3238,In Perpetuity,really hazy yellow color with offwhite head aroma has pineapple and white grapes taste is yeasty with some dough bitterness and citrus rind on the finish medium body and carbonation yeasty with a leafy hop bitterness not as good as expected,0.7179536000818356,-0.7786
1619,Focal Banger,shared can at regional tasting slightly hazy yellow colour white head decent fruity aroma decent fruity flavour too solid bitterness might well sample again,0.7178965594632408,0.34
422,Fou' Foune,tasted from bottle pours a hazy orange with nice head fruity aroma with citrus notes flavors of apricot orange and some sour funk crisp and easily crushable not overly sour incredible,0.7176591364476952,0.6369
1024,Zombie Dust,12 oz bottle into a pint glass  a hazy orangeamber color with a onefinger foamy offwhite head that left rings of sticky lace  s strong piney hops no hint of any unpleasant sweet malty stickiness that usually accompany these kind of ales just pure clean pleasant hop aroma  t grapefruit and piney hops balanced perfectly with just enough bready malt sweetness bitterness lingers a little in the aftertaste perhaps a little too long  f mediumfull bodied very smooth  o lives up to the hype,0.7176438801978604,0.9136
1572,Double Dry Hopped Congress Street,sweet pineapple breadybiscuity and tropical hoppy nose on this one taste follows with a soft and juicy slightly malty tropical hoppy bitter finish this has really nice depth and mouthfeel for a single this is good,0.7175261080676004,0.7346
669,Dinner,outstanding golden yellow body bright and clear lively carbonation immensely dense and creamy white head a beautiful aroma to the beer biscuit and cracker infused with fruity esters and a subtle herbal spiciness an incredible mellow sweetness bread crust suggestions of mint and white pepper pine resin mellow hop bitterness mediumheavy body mildly sticky on the palate gently sweet softly warm  what an incredible double ipa the beer exemplifies balance depth and complexity emphasizing the malt and hops above all there is minimal alcohol presence in the taste an absolutely superb dipa,0.7174572185342853,0.9824
3912,Double Dry Hopped Mylar Bags,pours a hazy yellow orange color with a medium bodied white colored head that laces the glass nicely on the way down smells of sweet toasted malts then a big floralpiney and then mainly grapefruity hops tastes of sweet toasted malt and then mainly grapefruity hops and a hint of melon in there as well smooth velvety nice amount of carbonation overall excellent beer,0.7171531934017817,0.9477
1116,Atrial Rubicite,092014  incredible raspberry and cherry aromas with some oaky yeast coming through tart acidic fruity flavorful body wee thin of a body but its superb overall,0.7169086909201046,0.7684
3005,Wide Awake It's Morning,from a fresh growler look black with tan headlacing smell big nose  sweet maple syrup smoky malts bacon coffee taste tasty with hints of sweet maple think breakfast syrup bacon salted caramel chocolate brown sugar malts feel heavy body smooth overall excellent recommended,0.7168157586200073,0.9153
2258,The Broken Truck,b3 massive oak funk tart acidic rustic lambicgueuze dark golden oaky appearance long lasting head and delicate lacing lemon and grapefruit rind lingers on the palate full bodied acidic mouth feel so satisfying,0.7166875832034073,0.6207
5505,Juicy,l crystal clear light amber with a thin head very little retention and no lacing  s light aroma notes of white wine oak peach pear and subtle biscuit malt  t intense tart and juicy notes of grape peach pear and grapeskin subtle oak and bisciut malt as well as some funk  f medium light body gentle carb dry finish  overall a delicious farmhouse ale very complex fruity flavors balanced against earthy oaky funk highly recommend,0.7166644101965945,0.9377
92,Barrel-Aged Abraxas,on tap at hops  pie102017 black appearance with a small tan colored head pleasant aroma of light chili peppers chocolate malt vanilla cinnamon light oak and a touch of whiskey barrel similar flavor rich malty and moderately sweet with a lightly spiced bitterness medium to full body with soft carbonation a smooth feel and a balanced finish an excellent sipper overall,0.716341091697512,0.8979
945,Fuzzy,on tap at beavertown extravaganza aroma is funky and floral with unripe peach and apricot and hay notes taste is tart fruity and lactic with some fruit pit bitterness,0.7162678098414321,-0.4767
731,Duck Duck Gooze,2016 bottle poured into teku  orange clear crisp active carbonation frothy off white head  citrus zest grapefruit rind aroma slightest hint of funk some tart apple  flavor combines light zesty citrus lemon with earthy grasshay some oak balances the tartness and melds with wine grape a bit of sweetness smooths out a light layer of funk  moderate carbonation soft tart medium body  overall an excellent brew excited to try the next vintage that i have in my cellar,0.7160685260921227,0.9274
6182,The Streets,reviewing the 2021 edition which is 10abv  pours a murky orange with a small head and lacing  smells of pungent floral hops and citrus tastes of tart citrus with some pineapple sweetness the finish has hop bitterness with some alcohol warmth as the glass warms the hop bitterness diminishes and the sweeter tastes come out  medium heavy body with light prickly carbonation lightly syrupy mouthfeel  this is a big bold edgy brew,0.716018863668271,0.5574
671,Dinner,deep gold pour with excellent clarity white head good cap retention heavy ring medium heavy lacing no legs nose is caramel malt citrus peel tropical fruit with a whiff of pine bitter grapefruit rind balanced by semi sweet malt foundation layers of tangerine lemon pineapple and mango some pine with a hint of onion and garlic in the middle bitter lemon zest finish medium body with grainy fullness feel moderate minus streaming carbonation no warmth from 82 abv no hop astringency creamy bready malty mouthfeel with some sticky resin too overall an amazing dipa delish layers of citrus and tropical fruit from the hops and a rock solid malt foundation that balances the bitterness exactly what i enjoy drinking in an ipa,0.7159435362956424,0.7731
3553,Fundamental Forces,sample at mikkeller beer celebration copenhagen 2018 green session aroma is sweet malty and sugary with dried fruit notes taste is sweet boozy sugary with intense flavors bitter dark chocolate finish bourbon heat and wood barrel,0.7158470890313373,0.5423
4336,Double Dry Hopped Double Mosaic Daydream,canned 11520 murky brownish orange tons of foam and sticky lacing intense aroma equal parts tropical fruit and dank botanicals candied orange mango jackfruit peaches and cream fresh intense florals taste is fruity and fairly sweet with a nice bitterness to balance mango jackfruit tangerine hints of bubblegum medium bodied with a creamy texture and ample hop bite overall its pleasant and packed with a lot of intense hop aromaflavor thanks to thomas for this one,0.7156406796604833,0.91
